time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-28T10:31:10.736Z,62.9392,-150.9955,110.7,1.8,ml,,,,0.52,ak,ak20294759,2018-10-28T10:34:42.047Z,"82km NNW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-10-28T10:25:27.560Z,34.1603333,-117.477,6.96,0.6,ml,32,34,0.05219,0.17,ci,ci37406682,2018-10-30T14:56:08.077Z,"7km NNW of Fontana, CA",earthquake,0.22,0.48,0.083,8,reviewed,ci,ci
2018-10-28T10:22:13.099Z,56.2929,-153.3772,7.3,2.8,ml,,,,0.64,ak,ak20294757,2018-10-28T10:33:01.545Z,"143km SSE of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-28T10:21:18.510Z,38.810833,-122.8193359,3.1,0.31,md,13,71,0.007936,0.02,nc,nc73103211,2018-10-28T11:06:03.732Z,"7km NW of The Geysers, CA",earthquake,0.4,0.62,,1,automatic,nc,nc
2018-10-28T10:19:44.790Z,19.4008331,-155.2859955,0.43,1.8,md,22,38,0.01287,0.11,hv,hv70673252,2018-10-28T10:22:58.230Z,"6km WSW of Volcano, Hawaii",earthquake,0.19,0.16,0.37,18,automatic,hv,hv
2018-10-28T10:17:05.500Z,33.4925,-116.7956667,5.13,0.85,ml,51,31,0.0202,0.17,ci,ci37406674,2018-10-30T14:41:02.740Z,"8km NE of Aguanga, CA",earthquake,0.13,0.42,0.104,27,reviewed,ci,ci
2018-10-28T10:02:26.500Z,35.791,21.69,10,4.7,mb,,186,2.657,1.42,us,us1000hi7b,2018-10-28T10:52:36.399Z,"114km SSW of Koroni, Greece",earthquake,8.8,1.9,0.072,59,reviewed,us,us
2018-10-28T09:59:38.490Z,33.1126667,-115.6228333,7.76,1.08,ml,15,52,0.03679,0.13,ci,ci37406658,2018-10-29T14:09:18.950Z,"8km N of Westmorland, CA",earthquake,0.29,0.54,0.15,18,reviewed,ci,ci
2018-10-28T09:55:43.370Z,18.0078,-66.5798,16,1.47,md,10,171,0.0439,0.11,pr,pr2018301006,2018-10-28T11:10:07.801Z,"3km E of Ponce, Puerto Rico",earthquake,0.35,0.33,0.05,9,reviewed,pr,pr
2018-10-28T09:53:32.480Z,38.8265,-122.7905,1.48,1.06,md,30,34,0.01189,0.05,nc,nc73103201,2018-10-29T21:17:02.791Z,"6km W of Cobb, CA",earthquake,0.14,0.25,0.113,5,reviewed,nc,nc
2018-10-28T09:47:42.283Z,39.2292,-120.0941,7.6,0.5,ml,13,75.96,0.033,0.0996,nn,nn00663172,2018-10-29T02:04:50.399Z,"3km WSW of Tahoe Vista, California",earthquake,,1,0.68,4,reviewed,nn,nn
2018-10-28T09:44:54.930Z,18.0201,-66.6005,15,1.46,md,5,232,0.0234,0.13,pr,pr2018301005,2018-10-28T22:01:01.902Z,"1km NE of Ponce, Puerto Rico",earthquake,0.91,0.53,0.26,4,reviewed,pr,pr
2018-10-28T09:42:48.330Z,-18.1405,-178.3675,580.13,4.3,mb,,82,3.43,0.81,us,us1000hi75,2018-10-28T10:00:50.040Z,"279km N of Ndoi Island, Fiji",earthquake,14,9.2,0.06,80,reviewed,us,us
2018-10-28T09:14:23.628Z,63.2188,-151.5709,0,1.9,ml,,,,0.67,ak,ak20294497,2018-10-28T09:17:28.323Z,"124km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-28T09:12:49.357Z,38.2751,-118.6656,7.8,0.4,ml,5,276.95,0.129,0.0411,nn,nn00663229,2018-10-29T02:05:21.721Z,"27km S of Hawthorne, Nevada",earthquake,,7.9,0.28,2,reviewed,nn,nn
2018-10-28T09:03:40.440Z,41.9026,43.4895,6.15,4.1,mb,,53,0.688,1.42,us,us1000hi6v,2018-10-28T10:04:15.040Z,"8km NE of Borjomi, Georgia",earthquake,4.2,8.6,0.157,11,reviewed,us,us
2018-10-28T09:01:27.330Z,45.852,-111.334,6.01,0.54,ml,4,204,0.31,0.06,mb,mb80317509,2018-10-31T21:14:30.170Z,"0km SSW of Manhattan, Montana",earthquake,0.82,6.86,,0,reviewed,mb,mb
2018-10-28T08:57:27.090Z,33.6833333,-116.7955,15.51,0.83,ml,35,32,0.07327,0.16,ci,ci37406650,2018-10-29T14:09:21.735Z,"10km SW of Idyllwild, CA",earthquake,0.21,0.41,0.133,28,reviewed,ci,ci
2018-10-28T08:57:10.860Z,63.2426,-151.1217,0,1.7,ml,,,,0.82,ak,ak20294458,2018-10-28T09:00:35.140Z,"110km W of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-28T08:55:31.783Z,59.7515,-153.1208,100.4,2.2,ml,,,,0.9,ak,ak20294455,2018-10-28T09:04:46.050Z,"72km W of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-10-28T08:47:59.530Z,34.038,-117.2416667,17.6,1.47,ml,57,29,0.09573,0.18,ci,ci37406642,2018-10-29T14:12:35.480Z,"2km ESE of Loma Linda, CA",earthquake,0.25,0.46,0.149,25,reviewed,ci,ci
2018-10-28T08:47:12.763Z,39.2609,-120.3938,3.8,0.5,ml,10,145.93,0.107,0.1314,nn,nn00663228,2018-10-29T02:05:20.287Z,"19km WSW of Truckee, California",earthquake,,4.8,0.65,3,reviewed,nn,nn
2018-10-28T08:38:37.500Z,36.3739,-115.4773,5.4,1.1,ml,37,78.78,0.289,0.189,nn,nn00663167,2018-10-29T02:04:48.563Z,"31km NNW of Summerlin South, Nevada",earthquake,,2.3,0.32,15,reviewed,nn,nn
2018-10-28T08:33:43.395Z,61.8923,-149.8921,40.7,1.6,ml,,,,0.54,ak,ak20294309,2018-10-28T08:42:41.331Z,"17km NNE of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-28T08:29:45.000Z,37.6565,-118.9135,1.97,0.04,md,8,170,0.006353,0.05,nc,nc73103161,2018-10-29T16:55:03.011Z,"6km ENE of Mammoth Lakes, CA",earthquake,1.04,0.98,0.182,7,reviewed,nc,nc
2018-10-28T08:21:56.190Z,38.7903333,-122.747,1.06,1.64,md,40,43,0.01071,0.09,nc,nc73103151,2018-10-31T11:53:02.751Z,"2km NNE of The Geysers, CA",earthquake,0.21,0.34,0.241,11,reviewed,nc,nc
2018-10-28T08:19:38.171Z,68.8453,-147.0091,0.7,1.9,ml,,,,1.14,ak,ak20294285,2018-10-28T08:33:08.932Z,"100km NW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-28T08:13:23.173Z,37.1401,-117.4357,12.7,-0.3,ml,7,160.68,0.192,0.1871,nn,nn00663227,2018-10-29T02:05:17.762Z,"65km WNW of Beatty, Nevada",earthquake,,8.3,0.21,2,reviewed,nn,nn
2018-10-28T08:09:59.580Z,4.0997,126.5638,45.79,5.2,mww,,81,3.108,1.1,us,us1000hi6a,2018-10-30T15:41:57.040Z,"188km SE of Sarangani, Philippines",earthquake,7.1,5.2,0.069,20,reviewed,us,us
2018-10-28T08:07:05.890Z,33.4826667,-116.792,5.19,0.95,ml,49,32,0.03044,0.15,ci,ci37406634,2018-10-30T00:05:37.460Z,"8km ENE of Aguanga, CA",earthquake,0.13,0.49,0.105,28,reviewed,ci,ci
2018-10-28T08:00:23.150Z,19.4064999,-155.2825012,0.47,1.8,md,20,41,0.01121,0.13,hv,hv70673152,2018-10-28T08:03:34.020Z,"5km WSW of Volcano, Hawaii",earthquake,0.17,0.24,0.29,16,automatic,hv,hv
2018-10-28T07:58:09.960Z,38.8193321,-122.7638321,1.86,0.61,md,10,88,0.01209,0.02,nc,nc73103146,2018-10-28T08:29:02.704Z,"4km W of Cobb, CA",earthquake,0.32,0.73,0.21,2,automatic,nc,nc
2018-10-28T07:56:57.791Z,59.7593,-153.3025,112.7,2.1,ml,,,,0.47,ak,ak20294218,2018-10-28T08:06:54.146Z,"82km W of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-28T07:53:17.020Z,4.1899,126.6098,39.33,4.8,mb,,112,3.039,0.78,us,us1000hi68,2018-10-28T08:19:07.040Z,"184km SE of Sarangani, Philippines",earthquake,7.9,7.7,0.068,66,reviewed,us,us
2018-10-28T07:48:45.000Z,19.3976669,-155.2575073,11.72,1.86,md,46,52,0.008067,0.13,hv,hv70673147,2018-10-28T07:51:55.930Z,"4km SSW of Volcano, Hawaii",earthquake,0.35,0.24,0.23,28,automatic,hv,hv
2018-10-28T07:47:39.968Z,39.2283,-120.093,7.8,0.9,ml,14,73.85,0.033,0.1081,nn,nn00663165,2018-10-29T02:04:40.169Z,"3km WSW of Tahoe Vista, California",earthquake,,0.9,0.31,7,reviewed,nn,nn
2018-10-28T07:41:42.571Z,61.705,-151.9838,97.4,1.8,ml,,,,0.57,ak,ak20294091,2018-10-28T07:48:20.465Z,"103km W of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-10-28T07:13:38.443Z,38.4092,-118.9114,12.9,1.4,ml,14,73.5,0.356,0.1865,nn,nn00663153,2018-10-29T02:04:31.077Z,"28km WSW of Hawthorne, Nevada",earthquake,,5.7,0.27,6,reviewed,nn,nn
2018-10-28T06:58:52.984Z,62.4098,-149.0322,43.9,1.6,ml,,,,0.87,ak,ak20294005,2018-10-28T07:01:42.324Z,"50km ENE of Y, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-10-28T06:58:14.570Z,19.341,-155.422,46.86,1.93,md,59,55,0.03515,0.12,hv,hv70673097,2018-10-30T00:29:06.220Z,"16km NNE of Pahala, Hawaii",earthquake,0.49,0.53,0.057,23,reviewed,hv,hv
2018-10-28T06:51:49.430Z,38.8018341,-122.7675018,3.64,0.38,md,8,134,0.01537,0.02,nc,nc73103141,2018-10-28T07:23:03.341Z,"3km NNW of The Geysers, CA",earthquake,0.56,1.13,,1,automatic,nc,nc
2018-10-28T06:49:43.160Z,33.5021667,-116.7951667,3.76,0.64,ml,27,38,0.01106,0.14,ci,ci37406618,2018-10-29T14:12:38.920Z,"9km NE of Aguanga, CA",earthquake,0.19,0.56,0.111,21,reviewed,ci,ci
2018-10-28T06:49:31.310Z,58.2871667,-154.9915,3.04,-0.53,ml,6,306,0.03896,0.13,av,av70808509,2018-10-30T00:15:04.770Z,"102km NW of Larsen Bay, Alaska",earthquake,1.02,0.83,0.213,4,reviewed,av,av
2018-10-28T06:41:01.860Z,18.101,-66.5298,17,2.27,md,16,124,0.0559,0.26,pr,pr2018301004,2018-10-28T06:59:36.950Z,"3km NW of Guayabal, Puerto Rico",earthquake,0.6,0.53,0.46,16,reviewed,pr,pr
2018-10-28T06:32:49.029Z,37.512,-118.5288,14.4,1,ml,11,113.93,0.207,0.1979,nn,nn00663226,2018-10-29T02:05:16.335Z,"17km NW of Dixon Lane-Meadow Creek, California",earthquake,,5.4,0.53,4,reviewed,nn,nn
2018-10-28T06:27:24.240Z,29.7381,130.6299,43.27,4.6,mb,,128,3.383,0.71,us,us1000hi5s,2018-10-28T07:08:20.040Z,"115km SSW of Nishinoomote, Japan",earthquake,7.9,6.3,0.072,57,reviewed,us,us
2018-10-28T06:25:57.280Z,33.2923333,-116.2715,10.98,0.79,ml,37,55,0.08713,0.19,ci,ci37406610,2018-10-29T18:11:14.972Z,"10km ENE of Borrego Springs, CA",earthquake,0.25,0.54,0.125,18,reviewed,ci,ci
2018-10-28T06:23:52.350Z,-14.9634,-75.7645,26.36,4.5,mb,,153,3.138,1.1,us,us1000hi5p,2018-10-28T07:31:33.001Z,"75km WNW of Minas de Marcona, Peru",earthquake,8.5,6.9,0.08,46,reviewed,us,us
2018-10-28T06:20:25.500Z,37.608,-118.9511667,-0.08,0.11,md,15,164,0.01137,0.04,nc,nc73103136,2018-10-29T18:25:02.719Z,"4km SE of Mammoth Lakes, CA",earthquake,0.41,0.25,0.13,13,reviewed,nc,nc
2018-10-28T06:17:07.736Z,61.1839,-150.9547,0,1.9,ml,,,,0.6,ak,ak20293839,2018-10-28T06:21:25.356Z,"56km W of Anchorage, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-28T06:13:14.100Z,19.3418331,-155.2641602,26.46,1.7,md,38,75,0.02959,0.15,hv,hv70673077,2018-10-28T06:16:32.560Z,"10km SSW of Volcano, Hawaii",earthquake,0.71,0.52,0.49,3,automatic,hv,hv
2018-10-28T06:02:34.460Z,65.2008,-151.7636,15.9,1.6,ml,,,,1.14,ak,ak20293827,2018-10-28T06:14:33.822Z,"15km ENE of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-28T05:48:33.330Z,38.4007,-118.9185,7.9,1.6,ml,26,63.42,0.133,0.1753,nn,nn00663149,2018-10-29T02:04:29.306Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.8,0.27,10,reviewed,nn,nn
2018-10-28T05:46:13.360Z,51.8875,-177.8293333,0,1.81,ml,10,169,,0.11,av,av61805486,2018-10-29T23:38:47.130Z,"21km E of Tanaga Volcano, Alaska",earthquake,0.52,0.71,0.168,6,reviewed,av,av
2018-10-28T05:44:38.269Z,60.5245,-151.7759,71,1.2,ml,,,,0.21,ak,ak20293685,2018-10-28T20:53:40.270Z,"28km W of Kenai, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-10-28T05:42:35.703Z,63.2637,-150.9424,0,1.6,ml,,,,1.05,ak,ak20293682,2018-10-28T05:52:09.787Z,"100km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-28T05:36:30.440Z,38.8286667,-122.7854996,1.92,0.88,md,6,84,0.01044,0.02,nc,nc73103131,2018-10-28T06:50:03.153Z,"6km W of Cobb, CA",earthquake,0.66,2.21,,1,automatic,nc,nc
2018-10-28T05:34:29.700Z,18.2241,-67.1751,106,2.57,md,9,211,0.1015,0.18,pr,pr2018301003,2018-10-28T06:59:26.118Z,"4km NW of Mayaguez, Puerto Rico",earthquake,1.47,0.93,0.17,9,reviewed,pr,pr
2018-10-28T05:32:50.540Z,37.3192,20.4987,10,4.4,mb,,105,2.452,0.54,us,us1000hi5d,2018-10-28T06:14:51.040Z,"53km SSW of Mouzaki, Greece",earthquake,4.3,1.9,0.148,13,reviewed,us,us
2018-10-28T05:32:41.300Z,48.6895,-123.0455,16.36,1.26,ml,18,55,0.1199,0.23,uw,uw61434042,2018-10-29T15:21:47.400Z,"17km N of Friday Harbor, Washington",earthquake,0.36,0.8,0.062,5,reviewed,uw,uw
2018-10-28T05:29:42.270Z,60.1793,-151.2857,62.2,1.3,ml,,,,0.25,ak,ak20293660,2018-10-28T20:39:51.464Z,"21km S of Cohoe, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-10-28T05:21:27.520Z,52.0723333,-176.115,-0.02,-0.62,ml,5,120,0.02634,0.06,av,av70808484,2018-10-29T23:55:00.350Z,"43km ENE of Adak, Alaska",earthquake,0.38,0.22,0.109,5,reviewed,av,av
2018-10-28T05:21:12.460Z,59.3685,-153.4483333,-1.2,-0.18,ml,5,168,0.006205,0.14,av,av70808494,2018-10-30T00:00:17.520Z,"93km ESE of Old Iliamna, Alaska",earthquake,0.25,0.79,0.473,5,reviewed,av,av
2018-10-28T05:20:50.390Z,38.835,-122.8298333,1.22,1.31,md,19,64,0.005687,0.07,nc,nc73103126,2018-10-31T11:25:02.591Z,"9km NW of The Geysers, CA",earthquake,0.22,0.32,0.098,5,reviewed,nc,nc
2018-10-28T05:19:25.530Z,52.0743333,-176.1171667,-0.02,0.48,ml,5,125,0.02679,0.07,av,av61805476,2018-10-29T23:53:53.720Z,"42km ENE of Adak, Alaska",earthquake,0.23,0.22,0.138,4,reviewed,av,av
2018-10-28T05:16:32.380Z,52.0763333,-176.1198333,0.23,0.5,ml,5,130,0.02725,0.06,av,av70808474,2018-10-29T23:47:55.330Z,"42km ENE of Adak, Alaska",earthquake,0.21,0.33,0.117,4,reviewed,av,av
2018-10-28T05:16:28.950Z,52.0763333,-176.1246667,0.18,0.31,ml,5,130,0.02553,0.06,av,av61805471,2018-10-29T23:45:45.620Z,"42km ENE of Adak, Alaska",earthquake,0.29,0.22,0.033,4,reviewed,av,av
2018-10-28T05:08:01.650Z,38.7676667,-122.7086667,1.78,1.53,md,38,42,0.007356,0.08,nc,nc73103121,2018-10-31T10:31:03.286Z,"2km WSW of Anderson Springs, CA",earthquake,0.22,0.3,0.169,10,reviewed,nc,nc
2018-10-28T05:04:14.890Z,-21.9673,-68.6814,108.1,4.3,mb,,60,0.676,1.07,us,us1000hi58,2018-10-28T12:44:41.354Z,"61km NNE of Calama, Chile",earthquake,4.7,5.6,0.126,18,reviewed,us,us
2018-10-28T04:57:05.630Z,38.7941666,-122.7833328,3.38,0.46,md,8,89,0.003716,0.01,nc,nc73103116,2018-10-28T05:28:03.666Z,"3km NW of The Geysers, CA",earthquake,0.65,1.03,0.07,2,automatic,nc,nc
2018-10-28T04:46:44.330Z,18.1908,-67.1548,15,2.23,md,9,202,0.0281,0.18,pr,pr2018301002,2018-10-28T06:59:10.246Z,"1km SW of Mayaguez, Puerto Rico",earthquake,0.58,0.93,0.29,8,reviewed,pr,pr
2018-10-28T04:25:50.947Z,39.6879,-119.8887,7,0.1,ml,7,145.9,0.098,0.067,nn,nn00663223,2018-10-29T02:05:14.471Z,"6km NW of Lemmon Valley, Nevada",earthquake,,3.4,0.48,4,reviewed,nn,nn
2018-10-28T04:12:55.325Z,63.2846,-151.3299,5.9,0.7,ml,,,,0.71,ak,ak20293469,2018-10-28T20:28:33.373Z,"119km W of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-10-28T04:07:24.330Z,45.3718333,-112.525,10.7,0.33,ml,5,105,0.051,0.05,mb,mb80316469,2018-10-30T23:03:01.490Z,"19km NNE of Dillon, Montana",earthquake,0.69,1.01,0.488,2,reviewed,mb,mb
2018-10-28T04:05:33.350Z,36.6725,-121.2946667,1.36,1.33,md,23,112,0.06358,0.05,nc,nc73103096,2018-10-30T03:43:03.695Z,"13km S of Tres Pinos, CA",earthquake,0.26,0.89,0.233,21,reviewed,nc,nc
2018-10-28T03:58:57.590Z,18.1495,-67.0296,13,1.34,md,3,248,0.062,0.1,pr,pr2018301001,2018-10-28T06:58:58.206Z,"6km WSW of Maricao, Puerto Rico",earthquake,1.83,1.35,0.39,3,reviewed,pr,pr
2018-10-28T03:54:53.570Z,58.2328333,-155.0718333,4.65,-0.84,ml,5,257,0.06086,0.06,av,av70808469,2018-10-29T23:30:41.310Z,"100km NW of Larsen Bay, Alaska",earthquake,0.82,1.57,0.212,4,reviewed,av,av
2018-10-28T03:51:54.010Z,34.357,-118.4408333,10.55,0.93,ml,21,77,0.08133,0.16,ci,ci37406594,2018-10-30T14:31:37.039Z,"8km N of Pacoima, CA",earthquake,0.24,0.73,0.055,12,reviewed,ci,ci
2018-10-28T03:46:39.108Z,59.6301,-152.0066,67.3,4.2,ml,,,,0.59,ak,ak20293315,2018-10-28T18:07:35.418Z,"19km SSW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-10-28T03:41:59.593Z,57.4706,-156.0517,83,1.4,ml,,,,0.2,ak,ak20293314,2018-10-28T20:18:36.740Z,"124km W of Larsen Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-10-28T03:39:57.230Z,19.1641667,-155.476,33.18,1.78,md,48,102,0.01575,0.1,hv,hv70672967,2018-10-30T23:23:37.030Z,"4km S of Pahala, Hawaii",earthquake,0.52,0.7,0.061,23,reviewed,hv,hv
2018-10-28T03:38:56.170Z,38.8288333,-122.7918333,1.65,0.74,md,18,79,0.009632,0.03,nc,nc73103091,2018-10-31T10:03:04.136Z,"6km W of Cobb, CA",earthquake,0.34,0.3,0.452,3,reviewed,nc,nc
2018-10-28T03:38:43.841Z,37.1437,-116.2869,8.7,0.2,ml,27,81.54,0.04,0.1984,nn,nn00663222,2018-10-29T02:05:12.882Z,"49km ENE of Beatty, Nevada",earthquake,,1.2,0.6,11,reviewed,nn,nn
2018-10-28T03:33:48.640Z,37.1566667,-121.5461667,5.99,0.82,md,15,83,0.09926,0.03,nc,nc73103086,2018-10-29T22:44:22.822Z,"10km NE of San Martin, CA",earthquake,0.25,1.07,0.218,15,reviewed,nc,nc
2018-10-28T03:33:27.120Z,34.2691667,-117.4606667,10.47,2.15,ml,98,19,0.03003,0.19,ci,ci37406586,2018-10-30T14:25:11.250Z,"4km ENE of Lytle Creek, CA",earthquake,0.13,0.21,0.138,115,reviewed,ci,ci
2018-10-28T03:24:15.760Z,37.4751,20.3538,10,4.5,mb,,100,2.276,1.36,us,us1000hi4u,2018-10-28T04:03:00.040Z,"49km SW of Mouzaki, Greece",earthquake,7,1.9,0.14,15,reviewed,us,us
2018-10-28T03:14:20.135Z,64.7347,-147.7621,20.8,1.1,ml,,,,0.8,ak,ak20293295,2018-10-28T03:19:22.641Z,"11km S of Fairbanks, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-28T03:13:01.620Z,58.2395,-155.1511667,4.13,-0.92,ml,5,214,0.01837,0.07,av,av70808464,2018-10-29T23:20:38.600Z,"101km ESE of King Salmon, Alaska",earthquake,0.59,1.26,0.215,5,reviewed,av,av
2018-10-28T02:56:06.130Z,38.6792,-119.4857,6.3,1.1,ml,16,73.84,0.179,0.1653,nn,nn00663144,2018-10-29T02:04:25.045Z,"16km SW of Smith Valley, Nevada",earthquake,,5.5,0.38,4,reviewed,nn,nn
2018-10-28T02:51:51.440Z,19.1976667,-155.456,34.68,1.76,md,50,119,0.04243,0.1,hv,hv70672917,2018-10-30T23:14:46.680Z,"2km ESE of Pahala, Hawaii",earthquake,0.47,0.63,0.041,21,reviewed,hv,hv
2018-10-28T02:50:52.030Z,38.7601662,-122.7351685,0.62,0.68,md,6,126,0.01043,0.01,nc,nc73103076,2018-10-28T03:48:01.967Z,"3km SE of The Geysers, CA",earthquake,0.71,1.94,0.19,2,automatic,nc,nc
2018-10-28T02:46:22.798Z,57.5595,-155.683,83,1.4,ml,,,,0.23,ak,ak20293169,2018-10-28T02:49:27.720Z,"102km W of Larsen Bay, Alaska",earthquake,,1.5,,,automatic,ak,ak
2018-10-28T02:24:34.290Z,18.1153,-67.198,22,1.99,md,3,278,0.1274,0.04,pr,pr2018301000,2018-10-28T04:31:05.286Z,"4km NNW of Puerto Real, Puerto Rico",earthquake,1.71,1.16,0.21,3,reviewed,pr,pr
2018-10-28T02:20:29.520Z,38.8321667,-122.7855,1.95,0.24,md,19,66,0.007291,0.06,nc,nc73103071,2018-10-31T09:21:03.872Z,"6km WNW of Cobb, CA",earthquake,0.23,0.34,0.088,3,reviewed,nc,nc
2018-10-28T02:19:53.130Z,38.8358345,-122.7836685,1.83,0.98,md,12,98,0.005813,0.02,nc,nc73103066,2018-10-28T02:53:03.599Z,"6km WNW of Cobb, CA",earthquake,0.29,0.38,0.21,3,automatic,nc,nc
2018-10-28T02:06:44.420Z,38.803,-122.7716667,1.05,1.81,md,42,58,0.01243,0.04,nc,nc73103061,2018-10-31T03:25:03.519Z,"3km NNW of The Geysers, CA",earthquake,0.13,0.23,0.224,15,reviewed,nc,nc
2018-10-28T01:52:26.222Z,59.1617,-153.0272,70.7,2.1,ml,,,,0.48,ak,ak20293140,2018-10-28T01:57:09.498Z,"96km SW of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-10-28T01:42:42.130Z,33.5016667,-116.7763333,2.63,0.56,ml,20,39,0.02273,0.13,ci,ci37406578,2018-10-29T14:13:08.303Z,"10km NE of Aguanga, CA",earthquake,0.17,0.21,0.091,20,reviewed,ci,ci
2018-10-28T01:29:37.740Z,-24.428,179.9588,509.89,4.7,mb,,68,5.155,1.35,us,us1000hi4i,2018-10-28T02:06:25.040Z,"South of the Fiji Islands",earthquake,11.8,7.2,0.041,179,reviewed,us,us
2018-10-28T01:19:19.771Z,60.1624,-151.1045,61.2,2.5,ml,,,,0.5,ak,ak20293009,2018-10-28T09:22:31.293Z,"25km SSE of Cohoe, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-28T01:07:42.271Z,68.4933,-147.4162,9.7,1.9,ml,,,,0.87,ak,ak20293006,2018-10-28T20:06:28.604Z,"87km WNW of Arctic Village, Alaska",earthquake,,12.9,,,reviewed,ak,ak
2018-10-28T01:07:16.900Z,38.8033333,-122.7726669,1.42,0.88,md,13,77,0.01173,0.03,nc,nc73103056,2018-10-28T02:00:03.280Z,"3km NNW of The Geysers, CA",earthquake,0.26,0.59,0.07,3,automatic,nc,nc
2018-10-28T01:07:07.440Z,4.2431,126.7801,43.8,4.5,mb,,156,3.497,0.95,us,us1000hi48,2018-10-28T01:29:36.040Z,"194km SE of Sarangani, Philippines",earthquake,9.9,8.2,0.113,23,reviewed,us,us
2018-10-28T00:38:11.760Z,45.6521,26.4033,151,5.5,mww,,10,0.238,1.08,us,us1000hi43,2018-10-30T22:18:31.065Z,"16km SE of Comandau, Romania",earthquake,5.2,1.8,0.046,45,reviewed,us,us
2018-10-28T00:37:31.900Z,-5.7113,151.1453,45.54,5.3,mww,,41,1.819,0.93,us,us1000hi44,2018-10-30T15:54:46.040Z,"112km E of Kimbe, Papua New Guinea",earthquake,6.2,6.3,0.073,18,reviewed,us,us
2018-10-28T00:25:44.480Z,38.8344994,-122.7931671,1.8,0.64,md,10,79,0.004483,0.03,nc,nc73103041,2018-10-28T01:32:03.120Z,"6km WNW of Cobb, CA",earthquake,0.3,0.49,0.16,2,automatic,nc,nc
2018-10-28T00:14:43.890Z,33.4988333,-116.7756667,2.52,1.04,ml,37,35,0.02465,0.21,ci,ci37406538,2018-10-29T14:14:48.170Z,"10km NE of Aguanga, CA",earthquake,0.21,0.35,0.116,26,reviewed,ci,ci
2018-10-28T00:06:38.610Z,-20.3312,-177.7866,522.82,4.6,mb,,91,4.701,0.76,us,us1000hi41,2018-10-28T00:26:15.040Z,"101km ENE of Ndoi Island, Fiji",earthquake,4.5,6.7,0.054,104,reviewed,us,us
2018-10-27T23:55:14.120Z,58.1803333,-155.0643333,0.95,-0.99,ml,4,314,0.08948,0.15,av,av70808459,2018-10-29T22:00:25.810Z,"96km NW of Larsen Bay, Alaska",earthquake,1.25,2.66,0.086,2,reviewed,av,av
2018-10-27T23:48:19.460Z,38.8334999,-122.8031693,2.15,1.04,md,17,52,0.01115,0.05,nc,nc73103031,2018-10-28T01:05:02.964Z,"7km W of Cobb, CA",earthquake,0.27,0.45,0.09,5,automatic,nc,nc
2018-10-27T23:45:38.980Z,33.498,-116.779,3.45,1.13,ml,44,32,0.02288,0.19,ci,ci37406530,2018-10-29T14:14:51.140Z,"10km NE of Aguanga, CA",earthquake,0.19,0.53,0.128,26,reviewed,ci,ci
2018-10-27T23:42:30.369Z,64.5344,-148.869,12.8,1,ml,,,,0.59,ak,ak20292852,2018-10-30T18:02:02.737Z,"12km ESE of North Nenana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-10-27T23:40:48.300Z,52.0735,-176.113,-0.16,0.32,ml,5,123,0.02804,0.05,av,av61805236,2018-10-29T21:54:06.520Z,"43km ENE of Adak, Alaska",earthquake,0.22,0.18,0.072,4,reviewed,av,av
2018-10-27T23:39:50.500Z,37.3223,20.7092,10,4.2,mb,,100,2.491,1.01,us,us1000hi3x,2018-10-28T07:42:31.326Z,"45km SSW of Lithakia, Greece",earthquake,2.6,1.9,0.177,9,reviewed,us,us
2018-10-27T23:37:57.208Z,39.0424,-118.9703,11.2,0.8,ml,5,173.55,0.218,0.1921,nn,nn00663137,2018-10-28T02:06:18.742Z,"17km ENE of Yerington, Nevada",earthquake,,6,0.53,2,reviewed,nn,nn
